"FID_L0West","category","JD","year","tmmn","tmmx","dew_point","vs","pr","srad"
14497,"wet",69,1998,-2.55584716796875,13.1171875,-7.71877975463867,2.78510761260986,0.0939084216952324,210.880706787109
14497,"wet",70,1998,-2.76773071289062,9.38204956054688,-10.3792682647705,2.26169157028198,0.0707758814096451,206.946670532227
14497,"wet",71,1998,-1.20932006835938,14.8498229980469,-4.60191345214844,3.42798972129822,0.0295150969177485,198.028686523438
14497,"wet",72,1998,1.88226318359375,14.8428955078125,-5.30456809997559,2.30330586433411,0.733311772346497,178.918991088867
14497,"wet",73,1998,0.595458984375,15.895263671875,-5.64786148071289,2.58183550834656,1.12437641620636,210.019805908203
14497,"wet",74,1998,1.78164672851562,15.4657287597656,-4.43142013549805,2.34589767456055,0.188800618052483,188.024444580078
14497,"wet",75,1998,2.50888061523438,14.7919311523438,-3.8651123046875,3.23682832717896,2.91498827934265,198.9599609375
14497,"wet",76,1998,-1.27597045898438,10.65771484375,-8.69728546142578,3.99999308586121,0.0321241952478886,224.199462890625
14497,"wet",77,1998,-3.71340942382812,10.2982788085938,-11.0647403717041,3.01282119750977,0,225.756454467773
14497,"wet",78,1998,-1.822021484375,14.1753845214844,-7.96943054199219,2.15470409393311,0,226.727996826172
14497,"wet",79,1998,0.146026611328125,15.4513854980469,-6.39288177490234,2.30917882919312,0.443460732698441,212.808685302734
14497,"wet",80,1998,1.82290649414062,15.72607421875,-5.3169807434082,3.49250745773315,1.84230577945709,161.927917480469
14497,"wet",81,1998,4.23028564453125,15.199462890625,-3.3759895324707,4.83487033843994,2.7872998714447,113.773147583008
14497,"wet",82,1998,4.1043701171875,14.8106384277344,-1.84722595214844,6.02652406692505,1.84097027778625,153.900436401367
14497,"wet",83,1998,3.2440185546875,13.9241638183594,-3.01673126220703,4.38695335388184,5.46859836578369,158.241729736328
14497,"wet",84,1998,1.8841552734375,13.0387268066406,-5.62873840332031,4.25497817993164,1.63635122776031,187.645050048828
14497,"wet",85,1998,-0.554290771484375,11.727294921875,-7.25513763427734,4.79327249526978,2.57006859779358,187.285446166992
14497,"wet",86,1998,-1.17440795898438,7.66232299804688,-9.14556884765625,5.57420110702515,3.83717322349548,149.364166259766
14497,"wet",87,1998,-4.06585693359375,5.74761962890625,-12.1867935180664,5.60819721221924,3.73620200157166,212.318283081055
14497,"wet",88,1998,-5.5382080078125,6.03494262695312,-13.0400283813477,6.54711532592773,0.58797824382782,213.79133605957
14497,"wet",89,1998,-6.358154296875,7.84243774414062,-12.2364349365234,3.04954886436462,1.78136551380157,241.188171386719
14497,"wet",90,1998,-1.96575927734375,8.78155517578125,-8.96921234130859,3.04381418228149,4.089759349823,185.671051025391
14497,"wet",91,1998,-1.36416625976562,10.0946350097656,-6.55949096679688,3.74934363365173,1.7676340341568,217.358306884766
14497,"wet",92,1998,-3.0269775390625,10.1055603027344,-8.09578704833984,3.47349953651428,2.20489740371704,229.631103515625
14497,"wet",93,1998,-0.382171630859375,9.60244750976562,-7.20137176513672,2.99916791915894,5.57341909408569,207.8759765625
14497,"wet",94,1998,-2.2005615234375,7.65869140625,-9.57932815551758,4.57463359832764,1.54146659374237,205.977737426758
14497,"wet",95,1998,-2.06863403320312,8.23709106445312,-8.83183746337891,2.84309458732605,1.26680934429169,181.807159423828
14497,"wet",96,1998,-1.48025512695312,7.823486328125,-9.27603073120117,4.01551389694214,2.27051901817322,203.996643066406
14497,"wet",97,1998,-2.75189208984375,7.57315063476562,-10.1436447143555,3.48861026763916,0.704648017883301,179.324813842773
14497,"wet",98,1998,-1.47174072265625,8.32955932617188,-8.52847595214844,3.34282970428467,0.145624816417694,149.656951904297
14497,"wet",99,1998,-0.582855224609375,11.4840087890625,-5.48772430419922,4.10872554779053,0.058806024491787,182.925033569336
14497,"wet",100,1998,-1.08175659179688,11.8104248046875,-6.46138153076172,4.95930147171021,0.929606258869171,211.856079101562
14497,"wet",101,1998,-0.836334228515625,11.4342346191406,-7.43483734130859,4.51913070678711,1.94888377189636,220.447616577148
14497,"wet",102,1998,-2.7774658203125,8.06198120117188,-10.6737892150879,6.14122009277344,2.51166534423828,231.672958374023
14497,"wet",103,1998,-2.69134521484375,6.25454711914062,-11.3157341003418,4.69469451904297,2.15911483764648,176.937423706055
14497,"wet",104,1998,-4.322021484375,5.85870361328125,-12.5196754455566,2.97962379455566,1.81460738182068,189.301895141602
14497,"wet",105,1998,-3.97430419921875,6.78945922851562,-12.2146469116211,3.7017502784729,1.1579065322876,205.705230712891
14497,"wet",106,1998,-3.85421752929688,10.5531921386719,-10.0124656677246,3.54826521873474,0.189701393246651,281.655944824219
14497,"wet",107,1998,-2.51483154296875,13.04443359375,-8.83784599304199,2.83203029632568,0,292.971649169922
14497,"wet",108,1998,0.98876953125,15.4577331542969,-5.78917617797851,1.97998082637787,0,250.787719726562
14497,"wet",109,1998,2.33633422851562,17.6572570800781,-3.69413070678711,2.50358462333679,0.0492578111588955,293.009857177734
14497,"wet",110,1998,3.26022338867188,20.4578857421875,-2.53999099731445,2.57586979866028,0.0870640426874161,299.448272705078
14497,"wet",111,1998,6.07424926757812,21.70263671875,-0.747317886352539,3.4895167350769,0.216803625226021,284.506408691406
14497,"wet",112,1998,7.369384765625,22.8790283203125,0.110993194580079,4.48029470443726,0.127666294574738,273.680389404297
14497,"wet",113,1998,5.01754760742188,17.4241638183594,-4.39850234985352,6.51759576797485,0.639417111873627,256.629058837891
14497,"wet",114,1998,1.36358642578125,12.1342163085938,-7.46938896179199,4.19147968292236,1.66271674633026,194.868133544922
14497,"wet",115,1998,0.465789794921875,13.3826293945312,-6.91651458740234,4.41905784606934,0.589096546173096,300.2685546875
14497,"wet",116,1998,-0.396209716796875,15.8567199707031,-6.73205146789551,3.36379909515381,0,313.314208984375
14497,"wet",117,1998,1.78958129882812,19.3168640136719,-4.14162673950195,2.95347285270691,0,315.618469238281
14497,"wet",118,1998,4.1334228515625,21.1118469238281,-2.5796257019043,2.55867791175842,0,316.7470703125
14497,"wet",119,1998,5.95819091796875,22.5189514160156,-1.59648399353027,2.89188385009766,0.0249406918883324,315.992919921875
14497,"wet",120,1998,7.75534057617188,22.5356140136719,-0.752682876586913,3.58242034912109,0.127851873636246,303.024475097656
14497,"wet",121,1998,7.3670654296875,19.9563598632812,-2.08281097412109,4.18263006210327,0.0973024293780327,275.975738525391
14497,"wet",122,1998,4.66378784179688,16.5768127441406,-4.1565315246582,3.88495302200317,3.87507557868958,227.698333740234
14497,"wet",123,1998,4.4395751953125,17.2383422851562,-1.58008422851563,2.84284949302673,7.67000579833984,255.743057250977
14497,"wet",124,1998,4.04547119140625,14.7954406738281,-3.51322708129883,4.13970470428467,10.3048629760742,239.112258911133
14497,"wet",125,1998,3.85794067382812,15.8433532714844,-1.5005615234375,2.69601964950562,4.31257772445679,263.208129882812
14497,"wet",126,1998,4.61477661132812,15.8413391113281,-2.05077972412109,2.82900786399841,8.06967163085938,236.31706237793
14497,"wet",127,1998,4.59976196289062,17.9483032226562,0.527113342285157,2.14139294624329,8.55683040618896,263.786895751953
14497,"wet",128,1998,6.466796875,16.3762817382812,-0.600445556640626,4.25759840011597,5.31430101394653,248.424621582031
14497,"wet",129,1998,3.17691040039062,13.3231201171875,-3.62751998901367,4.7163290977478,5.56099700927734,262.272552490234
14497,"wet",130,1998,1.53665161132812,11.1930847167969,-5.97418518066406,6.74988651275635,5.86276960372925,188.289443969727
14497,"wet",131,1998,2.03619384765625,14.2515258789062,-1.96549758911133,3.59677386283875,5.65970325469971,276.194061279297
14497,"wet",132,1998,1.50222778320312,11.7288208007812,-4.92929840087891,4.59200763702393,6.45069217681885,259.955413818359
14497,"wet",133,1998,1.20974731445312,11.5298461914062,-5.50252990722656,6.21091318130493,2.21629810333252,250.189300537109
14497,"wet",134,1998,1.09628295898438,12.0915832519531,-4.09428329467773,5.67938280105591,1.19712245464325,223.983795166016
14497,"wet",135,1998,1.62994384765625,13.7569885253906,-3.25273742675781,3.69278597831726,0.645103812217712,296.39990234375
14497,"wet",136,1998,1.64306640625,11.4783020019531,-6.40859680175781,5.93827247619629,2.11279010772705,260.710662841797
14497,"wet",137,1998,0.019683837890625,11.6256408691406,-7.44041595458984,3.94849896430969,0.422844916582108,314.388519287109
14497,"wet",138,1998,0.34490966796875,15.8259887695312,-5.18364868164062,3.29007387161255,0,346.955688476562
14497,"wet",139,1998,2.9815673828125,17.4186096191406,-3.45842247009277,3.9495861530304,0.0200822036713362,324.238830566406
14497,"wet",140,1998,3.3389892578125,14.3433532714844,-5.31863861083984,4.92596340179443,0.450073808431625,310.937072753906
14497,"wet",141,1998,0.010650634765625,12.4189147949219,-7.37341003417969,4.51308631896973,0.0787287950515747,282.392883300781
14497,"wet",142,1998,1.39688110351562,16.1787414550781,-3.30429916381836,2.86629748344421,0.0351133681833744,328.405395507812
14497,"wet",143,1998,6.13674926757812,15.7917785644531,-1.89982070922852,2.92361569404602,0.440877258777618,224.73046875
14497,"wet",144,1998,4.0037841796875,17.1895751953125,-1.06617202758789,3.63338613510132,1.20074129104614,244.047317504883
14497,"wet",145,1998,4.01580810546875,13.6645202636719,-3.04065017700195,5.25278759002686,2.7665684223175,201.464111328125
14497,"wet",146,1998,1.48263549804688,9.19091796875,-7.35889739990234,5.85952377319336,0.992378830909729,220.554641723633
14497,"wet",147,1998,-0.267303466796875,12.352294921875,-5.96029968261719,3.32352256774902,0.756635367870331,246.827697753906
14497,"wet",148,1998,4.5653076171875,18.1498107910156,-0.701450347900391,4.84504461288452,1.04918253421783,241.752883911133
14497,"wet",149,1998,2.50894165039062,12.5207214355469,-5.85478210449219,5.88585805892944,0.383155137300491,227.041748046875
14497,"wet",150,1998,1.01641845703125,16.6893005371094,-3.14305953979492,2.22366261482239,0.10930872708559,337.917114257812
14497,"wet",151,1998,5.16262817382812,21.6300964355469,0.407759857177734,2.41787028312683,0.558770179748535,346.702850341797
14497,"wet",152,1998,9.62957763671875,24.9002990722656,2.74370155334473,2.54269742965698,0.836797416210175,340.290679931641
14497,"wet",153,1998,8.82083129882812,20.2816772460938,-0.352817153930664,4.70510101318359,9.53354835510254,283.60986328125
14497,"wet",154,1998,6.04141235351562,18.0813293457031,-1.20285491943359,4.42970609664917,2.37052011489868,265.756378173828
14497,"wet",155,1998,4.80807495117188,18.7896118164062,-0.779135131835938,3.38603615760803,0.636372625827789,310.719787597656
14497,"wet",156,1998,7.72750854492188,21.1410827636719,1.03275299072266,1.84393632411957,0.641249597072601,321.344268798828
14497,"wet",157,1998,8.85321044921875,22.2838134765625,1.61203079223633,3.77229046821594,1.38332879543304,318.467254638672
14497,"wet",158,1998,8.4754638671875,20.82080078125,0.533544540405273,3.95560884475708,4.06299781799316,289.872161865234
14497,"wet",159,1998,6.99749755859375,19.4263916015625,-1.07349128723144,3.61358714103699,2.91713285446167,293.1181640625
14497,"wet",160,1998,6.66961669921875,20.7304992675781,0.5962158203125,3.04550623893738,2.59056448936462,315.906463623047
14497,"wet",161,1998,8.113037109375,17.5538635253906,-0.308760833740234,2.77342128753662,8.78017234802246,221.149230957031
14497,"wet",162,1998,6.78811645507812,20.0631103515625,2.67922821044922,4.21770429611206,9.15541362762451,239.206192016602
14497,"wet",163,1998,8.16726684570312,21.5251770019531,2.56116943359375,2.77828502655029,3.03129553794861,301.684722900391
14497,"wet",164,1998,7.63034057617188,23.1080017089844,1.90782928466797,3.65322661399841,0.259712606668472,340.362640380859
14497,"wet",165,1998,7.13803100585938,21.0446472167969,1.42169189453125,3.65047597885132,0,346.126342773438
14497,"wet",166,1998,7.41073608398438,22.9016418457031,1.42059211730957,4.47175168991089,0.0273842606693506,327.183197021484
14497,"wet",167,1998,4.70108032226562,18.2469787597656,-2.29849128723145,6.01233673095703,0.0973090678453445,333.265106201172
14497,"wet",168,1998,3.02069091796875,20.3050842285156,-1.82593307495117,2.07029366493225,0,349.347625732422
14497,"wet",169,1998,8.5848388671875,25.0826110839844,3.08080520629883,4.33170700073242,0,345.660552978516
14497,"wet",170,1998,7.6019287109375,22.801025390625,0.0477020263671868,3.64633011817932,0.000168770580785349,353.266021728516
14497,"wet",171,1998,8.42251586914062,23.9304809570312,1.01159362792969,2.96586680412292,0.139811024069786,347.995941162109
14497,"wet",172,1998,10.3491516113281,25.3752746582031,2.83543891906738,2.95890808105469,1.44215095043182,341.421203613281
14497,"wet",173,1998,10.0256958007812,23.30322265625,1.25717811584473,2.94607424736023,2.49089193344116,306.702758789062
14497,"wet",174,1998,9.20782470703125,23.4955444335938,1.99490966796875,3.52045369148254,1.40726590156555,321.858917236328
14497,"wet",175,1998,8.5380859375,22.8079223632812,1.17687644958496,4.54614162445068,1.04213392734528,302.208404541016
14497,"wet",176,1998,10.3149719238281,22.2081604003906,2.80934219360352,6.55158519744873,0.378277063369751,318.496917724609
14497,"wet",177,1998,5.6572265625,21.1957397460938,-1.50754241943359,3.54212880134583,0,348.66845703125
14497,"wet",178,1998,7.08367919921875,24.9501953125,1.15231056213379,3.0841383934021,0,349.810516357422
14497,"wet",179,1998,11.7334289550781,27.6760559082031,4.05899543762207,3.0860276222229,0,341.943908691406
14497,"wet",180,1998,13.0585021972656,28.6147155761719,4.72538528442383,2.85483360290527,0,348.340576171875
14497,"wet",181,1998,10.2075805664062,28.5729064941406,3.1410659790039,3.44931840896606,0,344.59130859375
14497,"wet",182,1998,10.539794921875,28.0833740234375,3.27857971191406,2.38528275489807,0.0186115894466639,348.823181152344
14497,"wet",183,1998,11.775146484375,28.9688720703125,4.67033958435059,4.04355525970459,0.628539979457855,342.530822753906
14497,"wet",184,1998,10.3450317382812,27.3154602050781,3.30705184936523,4.06439781188965,0.00713831232860684,343.775970458984
14497,"wet",185,1998,10.0243530273438,27.7550964355469,4.19845275878906,3.9549252986908,0.382815480232239,345.046539306641
14497,"wet",186,1998,10.7684326171875,29.0599670410156,5.17085113525391,3.23410964012146,0.00339223793707788,341.347839355469
14497,"wet",187,1998,12.1785278320312,30.6481323242188,6.55458221435547,2.73742008209229,0.342364966869354,339.484680175781
14497,"wet",188,1998,13.8197631835938,31.5111999511719,6.81645584106445,2.50240182876587,0.0173642784357071,340.149780273438
14497,"wet",189,1998,13.7073974609375,31.7420043945312,6.57798271179199,3.3133602142334,0.135972395539284,338.950012207031
14497,"wet",190,1998,13.4061889648438,31.2041931152344,6.30468521118164,3.45529341697693,0.0405805371701717,337.779144287109
14497,"wet",191,1998,11.9515686035156,28.7547912597656,4.50817184448242,4.91635990142822,0.0574278607964516,342.087554931641
14497,"wet",192,1998,9.69235229492188,28.614990234375,3.03055305480957,3.17275643348694,0,344.671936035156
14497,"wet",193,1998,11.587158203125,31.5902709960938,5.32293739318848,2.57192325592041,0,344.405151367188
14497,"wet",194,1998,12.1119995117188,30.4488220214844,4.62102394104004,4.07221508026123,0,343.965240478516
14497,"wet",195,1998,11.920166015625,29.7669982910156,4.21836166381836,3.61837816238403,0,342.838043212891
14497,"wet",196,1998,13.0843505859375,33.0985412597656,5.89668731689453,2.12258291244507,0.00380441872403026,346.271179199219
14497,"wet",197,1998,14.6011962890625,36.1734924316406,7.76966648101807,2.54668378829956,0,340.876800537109
14497,"wet",198,1998,17.9435119628906,36.2996520996094,9.46163082122803,2.54406142234802,0.254371017217636,338.020172119141
14497,"wet",199,1998,16.5571899414062,35.6387634277344,8.65914421081543,2.71592164039612,0.0479112565517426,335.6845703125
14497,"wet",200,1998,16.2875671386719,35.0360412597656,8.4940933227539,2.83002257347107,0.418452233076096,332.273742675781
14497,"wet",201,1998,15.7825012207031,34.6702575683594,8.04983749389648,2.79426145553589,0.919264554977417,325.473724365234
14497,"wet",202,1998,16.4424743652344,34.0530700683594,8.50127716064453,2.40377688407898,1.02635085582733,320.440277099609
14497,"wet",203,1998,16.7908325195312,31.3621215820312,7.91444511413574,2.38172936439514,2.99406671524048,248.658874511719
14497,"wet",204,1998,16.2296447753906,29.6575012207031,7.93997688293457,2.73103594779968,3.35906410217285,261.057189941406
14497,"wet",205,1998,13.8446350097656,29.6018981933594,7.30102043151856,2.66641783714294,3.0561695098877,297.664428710938
14497,"wet",206,1998,14.9912414550781,31.2179260253906,9.23717422485351,1.74966621398926,1.67678654193878,317.025207519531
14497,"wet",207,1998,16.4268188476562,32.9114990234375,9.21136665344238,1.91906154155731,0.00449030520394444,319.218353271484
14497,"wet",208,1998,16.4173278808594,32.592529296875,8.21123275756836,2.2251296043396,0.21946494281292,321.582244873047
14497,"wet",209,1998,16.2865295410156,33.1438903808594,8.48368873596191,2.02622222900391,1.014031291008,311.211364746094
14497,"wet",210,1998,16.4902648925781,31.4709777832031,7.42994575500488,3.50224900245667,0.547998011112213,321.006530761719
14497,"wet",211,1998,12.4422302246094,27.7093811035156,3.73422508239746,4.14779758453369,0.306760638952255,319.67529296875
14497,"wet",212,1998,11.1932678222656,26.7569580078125,3.29220657348633,4.32135391235352,1.27184665203094,299.169921875
14497,"wet",213,1998,10.6745300292969,28.4336853027344,4.54894104003906,2.21848630905151,0,315.679565429688
14497,"wet",214,1998,12.7113037109375,31.561767578125,6.29992218017578,2.47376537322998,0,316.583831787109
14497,"wet",215,1998,13.6042175292969,33.0272521972656,6.70462760925293,3.60862636566162,0,316.002868652344
14497,"wet",216,1998,14.8760681152344,35.2034301757812,7.88248863220215,3.15985417366028,0,315.081207275391
14497,"wet",217,1998,16.8840637207031,34.9499206542969,8.3658296585083,2.22294902801514,0,308.727325439453
14497,"wet",218,1998,16.8839721679688,34.4277648925781,8.65154552459717,3.68085479736328,0,306.260833740234
14497,"wet",219,1998,13.7838745117188,31.6205444335938,5.875608253479,3.31700611114502,0,310.140747070312
14497,"wet",220,1998,12.6139221191406,31.4019165039062,4.40814018249512,3.34245300292969,0.157987579703331,311.208984375
14497,"wet",221,1998,12.2944641113281,31.6327819824219,4.25923042297363,3.50764942169189,0.415946573019028,308.078338623047
14497,"wet",222,1998,13.2198791503906,33.0197143554688,6.10268306732178,2.8591992855072,0.421095699071884,304.335388183594
14497,"wet",223,1998,14.2195129394531,33.283203125,6.98335266113281,2.1722776889801,0,301.367004394531
14497,"wet",224,1998,15.1348571777344,34.1267395019531,7.76647033691406,2.44709444046021,0,300.816345214844
14497,"wet",225,1998,17.2761840820312,35.6024475097656,9.49388046264648,2.08512473106384,0.41162571310997,295.278869628906
14497,"wet",226,1998,17.7402954101562,34.9490356445312,9.32134895324707,2.61877608299255,1.48005878925323,284.833068847656
14497,"wet",227,1998,15.4258728027344,32.4806823730469,7.38347129821777,3.91883230209351,0.0297269057482481,291.947143554688
14497,"wet",228,1998,11.9235229492188,29.8022766113281,4.42856140136719,3.52217674255371,0.290410965681076,294.596496582031
14497,"wet",229,1998,10.8396301269531,27.3991088867188,3.01656455993652,4.24660205841064,0,296.025024414062
14497,"wet",230,1998,8.87310791015625,26.517578125,1.44979209899902,3.26384973526001,0,296.807312011719
14497,"wet",231,1998,8.75439453125,28.0926208496094,1.98659248352051,3.37424278259277,0.00862267147749662,292.041351318359
14497,"wet",232,1998,9.105712890625,27.5641479492188,1.67676696777344,3.93703126907349,0,288.767944335938
14497,"wet",233,1998,9.625244140625,28.5393676757812,2.72192001342773,3.37109971046448,0,292.451171875
14497,"wet",234,1998,10.6811218261719,29.6860656738281,3.53433952331543,3.35691857337952,0,291.152038574219
14497,"wet",235,1998,10.4781188964844,27.8140869140625,2.38369026184082,3.70428562164307,0.0313797928392887,289.513977050781
